Country.of.Origin,Region,Harvest.Year,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters
United States (Hawaii),kona,,,,0.13793103448275862,0.12903225806451613,0.1303780964797914,0.1303780964797914,0.1347708894878706,0.1303780964797914,0.11534025374855825,0.10718113612004287,0.1,0.12903225806451613,0.012319822594554638,0.04,3,0.0,,0,,,
Ethiopia,sidamo,2016,,Natural / Dry,0.1347708894878706,0.1364256480218281,0.1394700139470014,0.1364256480218281,0.1347708894878706,0.1394700139470014,0.1,0.1,0.1,0.13793103448275862,0.0123334977799704,0.11,0,0.0,,1,,,
Brazil,alta paulista (sao paulo),2016,Mundo Novo,Natural / Dry,0.13192612137203166,0.1347708894878706,0.13333333333333333,0.13793103448275862,0.12903225806451613,0.13192612137203166,0.10718113612004287,0.1,0.10718113612004287,0.1364256480218281,0.0123334977799704,0.11,5,0.0,Green,8,695.0,695.0,695.0
Nicaragua,jinotega,2015,Other,Washed / Wet,0.1364256480218281,0.1364256480218281,0.1364256480218281,0.1347708894878706,0.1364256480218281,0.1364256480218281,0.1,0.1,0.1,0.14285714285714285,0.0123334977799704,0.11,0,0.0,,1,1100.0,1100.0,1100.0
United States,central america,2014,Pache Comun,Natural / Dry,0.1347708894878706,0.1394700139470014,0.1364256480218281,0.1347708894878706,0.13793103448275862,0.1364256480218281,0.1,0.1,0.1,0.1394700139470014,0.0123334977799704,0.0,0,0.0,,0,1706.88,1706.88,1706.88
"Tanzania, United Republic Of","iwala village, mbeya rural",2014,Other,Washed / Wet,0.1347708894878706,0.1364256480218281,0.1364256480218281,0.13793103448275862,0.13793103448275862,0.1364256480218281,0.1,0.1,0.1,0.1394700139470014,0.0123334977799704,0.13,0,0.0,Green,2,1456.0,1456.0,1456.0
Costa Rica,naranjo,2014,Caturra,Washed / Wet,0.1347708894878706,0.13793103448275862,0.1394700139470014,0.13793103448275862,0.13793103448275862,0.13192612137203166,0.1,0.1,0.1,0.1394700139470014,0.0123334977799704,0.13,0,0.0,Green,0,1500.0,1500.0,1500.0
United States (Puerto Rico),yauco region,2013,Other,Washed / Wet,0.1303780964797914,0.12903225806451613,0.1303780964797914,0.13192612137203166,0.13192612137203166,0.1303780964797914,0.14992503748125938,0.1,0.1,0.11764705882352941,0.0123334977799704,0.0,0,0.0,Green,0,853.44,853.44,853.44
Mexico,san fernando,2012,Typica,Washed / Wet,0.13793103448275862,0.1347708894878706,0.1364256480218281,0.1364256480218281,0.1394700139470014,0.1364256480218281,0.1,0.1,0.1,0.13793103448275862,0.0123334977799704,0.13,5,0.0,None,16,1650.0,1650.0,1650.0
Mexico,santo reyes nopala,2012,Typica,Washed / Wet,0.1364256480218281,0.13793103448275862,0.1364256480218281,0.1347708894878706,0.13793103448275862,0.1347708894878706,0.1,0.1,0.1,0.14124293785310735,0.0123334977799704,0.12,0,0.0,Green,2,1300.0,1300.0,1300.0
Mexico,santa maria sitepec,2012,Typica,Washed / Wet,0.1364256480218281,0.1364256480218281,0.13793103448275862,0.1347708894878706,0.13793103448275862,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.0123334977799704,0.11,0,0.0,Green,5,1642.0,1642.0,1642.0
Mexico,talpa de allende,2012,Typica,Washed / Wet,0.1347708894878706,0.1364256480218281,0.13793103448275862,0.1347708894878706,0.1394700139470014,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.0123334977799704,0.1,0,0.0,Green,1,1200.0,1200.0,1200.0
United States (Hawaii),,2012,Hawaiian Kona,Washed / Wet,0.1347708894878706,0.1347708894878706,0.13793103448275862,0.13192612137203166,0.14450867052023122,0.1394700139470014,0.1,0.1,0.1,0.1364256480218281,0.0123334977799704,0.06,0,0.0,Blue-Green,0,,,
Brazil,grama valley,,Bourbon,Pulped natural / honey,0.13793103448275862,0.13793103448275862,0.1394700139470014,0.13333333333333333,0.1364256480218281,0.1394700139470014,0.1,0.1,0.1,0.1364256480218281,0.012345679012345678,0.11,0,6.0,Green,9,,,
El Salvador,apaneca,2017,Bourbon,Washed / Wet,0.1347708894878706,0.14124293785310735,0.14124293785310735,0.1364256480218281,0.13793103448275862,0.13192612137203166,0.1,0.1,0.1,0.13793103448275862,0.012345679012345678,0.0,0,2.0,Green,6,1450.0,1450.0,1450.0
Brazil,grama valley,2017,Yellow Bourbon,Pulped natural / honey,0.1364256480218281,0.1394700139470014,0.1394700139470014,0.1303780964797914,0.1364256480218281,0.1394700139470014,0.1,0.1,0.1,0.1394700139470014,0.012345679012345678,0.11,0,2.0,Bluish-Green,3,,,
Guatemala,norte,2016,Bourbon,Washed / Wet,0.1347708894878706,0.13793103448275862,0.1394700139470014,0.13333333333333333,0.13793103448275862,0.1394700139470014,0.1,0.1,0.1,0.13793103448275862,0.012345679012345678,0.09,0,0.0,Green,8,3280.0,3280.0,3280.0
Colombia,guayata,2016,Caturra,Washed / Wet,0.1303780964797914,0.13333333333333333,0.1347708894878706,0.19047619047619047,0.1303780964797914,0.12903225806451613,0.1,0.1,0.1,0.12903225806451613,0.012345679012345678,0.0,0,4.0,Green,4,1600.0,1600.0,1600.0
Guatemala,oriente,2015,Bourbon,Washed / Wet,0.13333333333333333,0.13793103448275862,0.14285714285714285,0.13793103448275862,0.13333333333333333,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.012345679012345678,0.11,0,0.0,Green,1,1219.2,1219.2,1219.2
Taiwan,"dongshan dist., tainan city 臺南市東山區",2015,Typica,Washed / Wet,0.13793103448275862,0.1394700139470014,0.1394700139470014,0.13793103448275862,0.13333333333333333,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012345679012345678,0.12,0,0.0,Bluish-Green,0,758.0,758.0,758.0
Honduras,san marcos,2014,Caturra,Natural / Dry,0.1347708894878706,0.13793103448275862,0.13793103448275862,0.1364256480218281,0.13793103448275862,0.1394700139470014,0.1,0.1,0.1,0.1364256480218281,0.012345679012345678,0.12,0,0.0,Green,1,1350.0,1350.0,1350.0
Brazil,cerrado,2014,Mundo Novo,Natural / Dry,0.1303780964797914,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.1277139208173691,0.12903225806451613,0.1,0.14992503748125938,0.1,0.12903225806451613,0.012345679012345678,0.12,0,0.0,Green,0,,,
"Tanzania, United Republic Of",arusha,2014,Other,Washed / Wet,0.1364256480218281,0.1364256480218281,0.14124293785310735,0.1347708894878706,0.1394700139470014,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012345679012345678,0.12,0,0.0,Green,5,1525.0,1525.0,1525.0
Uganda,eastern,2013,SL14,Natural / Dry,0.1364256480218281,0.14450867052023122,0.1394700139470014,0.1364256480218281,0.1347708894878706,0.1347708894878706,0.1,0.1,0.1,0.1347708894878706,0.012345679012345678,0.12,0,0.0,Green,3,1700.0,1700.0,1700.0
Taiwan,nantou,2014,Typica,Semi-washed / Semi-pulped,0.13333333333333333,0.14450867052023122,0.1364256480218281,0.1364256480218281,0.1364256480218281,0.1364256480218281,0.1,0.1,0.1,0.13793103448275862,0.012345679012345678,0.11,0,0.0,Green,0,1100.0,1100.0,1100.0
Thailand,thailand,2012,,Washed / Wet,0.1364256480218281,0.1347708894878706,0.13793103448275862,0.1347708894878706,0.13793103448275862,0.1394700139470014,0.1,0.1,0.1,0.1394700139470014,0.012345679012345678,0.0,0,0.0,Green,3,800.0,800.0,800.0
Mexico,"motozintla, chiapas",2012,Other,Washed / Wet,0.14124293785310735,0.1364256480218281,0.1364256480218281,0.1364256480218281,0.1347708894878706,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.012345679012345678,0.12,0,0.0,Green,12,950.0,950.0,950.0
Mexico,adolfo lopez mateos,2012,Typica,Washed / Wet,0.13192612137203166,0.1303780964797914,0.13333333333333333,0.1303780964797914,0.13192612137203166,0.13333333333333333,0.125,0.1,0.1,0.13333333333333333,0.012345679012345678,0.0,0,0.0,Green,8,1100.0,1100.0,1100.0
Taiwan,taiwan,2017,Other,Washed / Wet,0.1364256480218281,0.1394700139470014,0.13793103448275862,0.1364256480218281,0.1364256480218281,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.012357884330202669,0.0,0,0.0,Blue-Green,0,200.0,200.0,200.0
Guatemala,oriente,2017,Bourbon,Washed / Wet,0.1303780964797914,0.1303780964797914,0.1364256480218281,0.13192612137203166,0.1303780964797914,0.13333333333333333,0.10718113612004287,0.10718113612004287,0.10718113612004287,0.13333333333333333,0.012357884330202669,0.1,0,0.0,Green,2,1901.0,1901.0,1901.0
Kenya,kiambu,2017,SL28,Washed / Wet,0.1394700139470014,0.13192612137203166,0.13333333333333333,0.13333333333333333,0.125,0.12903225806451613,0.1,0.1,0.1,0.18450184501845018,0.012357884330202669,0.11,0,0.0,Green,3,1600.0,1600.0,1600.0
Mexico,veracruz,2017,Bourbon,Washed / Wet,0.13333333333333333,0.1364256480218281,0.1394700139470014,0.1347708894878706,0.13333333333333333,0.1364256480218281,0.10718113612004287,0.1,0.1,0.1364256480218281,0.012357884330202669,0.11,0,0.0,Green,11,1100.0,1100.0,1100.0
Myanmar,pyinoolwin,2015,Other,Other,0.1394700139470014,0.1347708894878706,0.14285714285714285,0.13192612137203166,0.1364256480218281,0.14285714285714285,0.1,0.1,0.1,0.1347708894878706,0.012357884330202669,0.0,0,0.0,,5,1066.8,1066.8,1066.8
United States (Hawaii),kona,2014,Hawaiian Kona,Natural / Dry,0.1347708894878706,0.14124293785310735,0.1394700139470014,0.1394700139470014,0.13192612137203166,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.012357884330202669,0.1,2,0.0,Bluish-Green,5,,,
"Tanzania, United Republic Of","manyara, karatu",2014,Other,Washed / Wet,0.1364256480218281,0.1394700139470014,0.1394700139470014,0.13793103448275862,0.1347708894878706,0.1364256480218281,0.1,0.1,0.1,0.13793103448275862,0.012357884330202669,0.12,0,0.0,Green,0,1700.0,1700.0,1700.0
Brazil,mantiqueira de minas,2015,Yellow Bourbon,Natural / Dry,0.13793103448275862,0.1364256480218281,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.1364256480218281,0.1,0.1,0.1,0.13793103448275862,0.012357884330202669,0.12,0,0.0,Green,8,1200.0,1200.0,1200.0
Taiwan,台中新社,2014,Typica,Washed / Wet,0.12626262626262627,0.1303780964797914,0.1364256480218281,0.14124293785310735,0.14124293785310735,0.14124293785310735,0.1,0.1,0.1,0.14814814814814814,0.012357884330202669,0.09,0,0.0,Green,0,550.0,550.0,550.0
Brazil,south of minas,2015,Bourbon,Natural / Dry,0.1394700139470014,0.1347708894878706,0.1394700139470014,0.13793103448275862,0.13793103448275862,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012357884330202669,0.1,0,0.0,None,0,1100.0,1100.0,1100.0
Nicaragua,matagalpa,2013,Caturra,Washed / Wet,0.1364256480218281,0.14124293785310735,0.13793103448275862,0.14285714285714285,0.13333333333333333,0.1347708894878706,0.1,0.1,0.1,0.1364256480218281,0.012357884330202669,0.1,1,0.0,Green,3,700.0,1400.0,1050.0
Guatemala,jalapa,2014,Pacas,Washed / Wet,0.13192612137203166,0.1347708894878706,0.14450867052023122,0.13333333333333333,0.13793103448275862,0.1394700139470014,0.1,0.1,0.1,0.14124293785310735,0.012357884330202669,0.12,2,0.0,Green,5,1524.0,1524.0,1524.0
Taiwan,taichung taiping 台中市太平區,2014,Typica,Washed / Wet,0.1347708894878706,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.012357884330202669,0.11,0,0.0,,0,900.0,900.0,900.0
Taiwan,nantou,2014,Typica,Other,0.13793103448275862,0.1394700139470014,0.14124293785310735,0.14124293785310735,0.14124293785310735,0.12376237623762376,0.1,0.1,0.1,0.1394700139470014,0.012357884330202669,0.11,0,0.0,Green,0,688.0,688.0,688.0
Taiwan,new taipei zhonghe 新北市中和區,2014,Typica,Washed / Wet,0.1347708894878706,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.012357884330202669,0.11,0,0.0,Green,0,300.0,300.0,300.0
Mexico,ixhuatlan del cafe,2012,Typica,Washed / Wet,0.13192612137203166,0.1364256480218281,0.14124293785310735,0.13333333333333333,0.1394700139470014,0.13793103448275862,0.1,0.1,0.1,0.14285714285714285,0.012357884330202669,0.13,0,0.0,Green,12,1186.0,1186.0,1186.0
Thailand,,,Peaberry,,0.1303780964797914,0.13192612137203166,0.1364256480218281,0.1364256480218281,0.1394700139470014,0.14285714285714285,0.1,0.1,0.1,0.14641288433382138,0.012357884330202669,0.0,0,0.0,,0,,,
Laos,"paksong,laos",2016,Catimor,Washed / Wet,0.1347708894878706,0.1364256480218281,0.1394700139470014,0.1394700139470014,0.1394700139470014,0.13793103448275862,0.1,0.1,0.1,0.1364256480218281,0.012371644191513053,0.0,0,0.0,Green,0,1300.0,1300.0,1300.0
Guatemala,orient,2013,Caturra,Washed / Wet,0.1303780964797914,0.13793103448275862,0.14124293785310735,0.1364256480218281,0.1394700139470014,0.13793103448275862,0.1,0.1,0.1,0.14124293785310735,0.012371644191513053,0.11,0,0.0,Green,1,1200.0,1200.0,1200.0
Mexico,motozintla,2012,Catuai,Semi-washed / Semi-pulped,0.1394700139470014,0.14124293785310735,0.13793103448275862,0.1347708894878706,0.13793103448275862,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012371644191513053,0.13,0,0.0,Green,7,1210.0,1210.0,1210.0
Mexico,oaxaca,2012,Typica,Washed / Wet,0.1364256480218281,0.13793103448275862,0.1364256480218281,0.1364256480218281,0.13793103448275862,0.1394700139470014,0.1,0.1,0.1,0.1394700139470014,0.012371644191513053,0.11,0,0.0,Green,3,1100.0,1100.0,1100.0
Mexico,veracruz,2012,Bourbon,Washed / Wet,0.13333333333333333,0.1394700139470014,0.1364256480218281,0.13793103448275862,0.1394700139470014,0.1394700139470014,0.1,0.1,0.1,0.13793103448275862,0.012371644191513053,0.13,0,0.0,Green,1,100.0,100.0,100.0
United States (Hawaii),kona,2012,Hawaiian Kona,Washed / Wet,0.1347708894878706,0.1364256480218281,0.14285714285714285,0.13793103448275862,0.1364256480218281,0.13333333333333333,0.1,0.1,0.1,0.14285714285714285,0.012371644191513053,0.1,2,0.0,Blue-Green,0,,,
Colombia,huila,2010,,,0.1364256480218281,0.1364256480218281,0.14285714285714285,0.14641288433382138,0.1364256480218281,0.1303780964797914,0.1,0.1,0.1,0.1364256480218281,0.012371644191513053,0.01,0,0.0,,1,1800.0,1800.0,1800.0
Brazil,monte carmelo,2016,,Natural / Dry,0.1394700139470014,0.13793103448275862,0.14124293785310735,0.1394700139470014,0.13793103448275862,0.13192612137203166,0.1,0.1,0.1,0.13793103448275862,0.01238390092879257,0.0,0,0.0,Green,1,,,
Myanmar,ywar ngan,2015,Catuai,Washed / Wet,0.14450867052023122,0.13333333333333333,0.14285714285714285,0.13192612137203166,0.13333333333333333,0.14124293785310735,0.1,0.1,0.1,0.1394700139470014,0.01238390092879257,0.0,0,0.0,Green,2,3825.0,3825.0,3825.0
Guatemala,huehuetenango,2015,Caturra,Washed / Wet,0.13333333333333333,0.1364256480218281,0.14285714285714285,0.1347708894878706,0.1394700139470014,0.1394700139470014,0.1,0.1,0.1,0.1394700139470014,0.01238390092879257,0.12,0,0.0,Green,1,1658.112,1755.648,1706.88
Nicaragua,jinotega,2015,Other,Washed / Wet,0.13793103448275862,0.13793103448275862,0.1394700139470014,0.13793103448275862,0.1364256480218281,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.01238390092879257,0.12,0,0.0,Green,5,110000.0,110000.0,110000.0
Honduras,"siguatepeque, comayagua",2015,Caturra,Natural / Dry,0.13333333333333333,0.1364256480218281,0.14285714285714285,0.1347708894878706,0.13793103448275862,0.1394700139470014,0.1,0.1,0.1,0.14124293785310735,0.01238390092879257,0.11,0,0.0,Green,2,1450.0,1450.0,1450.0
Panama,boquete,2014,Caturra,Other,0.13793103448275862,0.1364256480218281,0.1394700139470014,0.1364256480218281,0.1364256480218281,0.1394700139470014,0.1,0.1,0.1,0.1394700139470014,0.01238390092879257,0.11,1,0.0,Green,4,1680.0,1680.0,1680.0
Honduras,marcala,2015,Catuai,Washed / Wet,0.1347708894878706,0.1394700139470014,0.14124293785310735,0.1347708894878706,0.13793103448275862,0.13793103448275862,0.1,0.1,0.1,0.1394700139470014,0.01238390092879257,0.09,0,0.0,Green,2,1350.0,1350.0,1350.0
Honduras,central region,2015,Catuai,Natural / Dry,0.13793103448275862,0.1364256480218281,0.14124293785310735,0.13333333333333333,0.13793103448275862,0.1364256480218281,0.1,0.1,0.1,0.14285714285714285,0.01238390092879257,0.13,0,0.0,Green,1,1450.0,1450.0,1450.0
Costa Rica,san ramon,2014,Caturra,Washed / Wet,0.1364256480218281,0.1364256480218281,0.13793103448275862,0.13793103448275862,0.1394700139470014,0.1394700139470014,0.1,0.1,0.1,0.13793103448275862,0.01238390092879257,0.11,0,0.0,Green,0,1300.0,1300.0,1300.0
Mexico,oaxaca,2012,Typica,Washed / Wet,0.13192612137203166,0.1364256480218281,0.1347708894878706,0.13793103448275862,0.13333333333333333,0.13333333333333333,0.10718113612004287,0.10718113612004287,0.1,0.13333333333333333,0.01238390092879257,0.11,0,0.0,Green,2,1200.0,1200.0,1200.0
Haiti,haiti,2012,Typica,Washed / Wet,0.1347708894878706,0.14285714285714285,0.1347708894878706,0.13793103448275862,0.14124293785310735,0.1364256480218281,0.1,0.1,0.1,0.13793103448275862,0.01238390092879257,0.12,0,0.0,Green,0,1000.0,1000.0,1000.0
United States (Hawaii),kona,2011,Arusha,Natural / Dry,0.14124293785310735,0.1364256480218281,0.1394700139470014,0.13793103448275862,0.1364256480218281,0.1303780964797914,0.1,0.1,0.1,0.14450867052023122,0.01238390092879257,0.13,0,0.0,Bluish-Green,6,,,
Taiwan,taiwan,2016,Typica,Other,0.1364256480218281,0.14124293785310735,0.14124293785310735,0.14124293785310735,0.1347708894878706,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012396181975951407,0.0,0,0.0,Green,1,,,
Indonesia,sumatra brastagi,2015,Mandheling,Semi-washed / Semi-pulped,0.13192612137203166,0.1347708894878706,0.14285714285714285,0.1303780964797914,0.13333333333333333,0.13333333333333333,0.10718113612004287,0.10718113612004287,0.1,0.1364256480218281,0.012396181975951407,0.13,0,0.0,Blue-Green,1,1200.0,1500.0,1350.0
Guatemala,antigua,2016,Bourbon,Washed / Wet,0.1303780964797914,0.1347708894878706,0.14641288433382138,0.1394700139470014,0.1347708894878706,0.1394700139470014,0.1,0.1,0.1,0.14285714285714285,0.012396181975951407,0.11,0,0.0,Green,0,1500.0,1500.0,1500.0
Costa Rica,tarrazu,2015,Caturra,Washed / Wet,0.1277139208173691,0.13333333333333333,0.1303780964797914,0.1303780964797914,0.1277139208173691,0.13333333333333333,0.14992503748125938,0.1,0.1,0.125,0.012396181975951407,0.11,0,0.0,Blue-Green,4,185.0,185.0,185.0
Malawi,southern- zomba,2014,Caturra,Washed / Wet,0.13333333333333333,0.13793103448275862,0.1394700139470014,0.1394700139470014,0.13793103448275862,0.1394700139470014,0.1,0.1,0.1,0.1394700139470014,0.012396181975951407,0.12,0,0.0,Bluish-Green,1,990.0,1000.0,995.0
Mexico,"el desmoronado, talpan de allende jalisco",2014,Typica,Washed / Wet,0.13793103448275862,0.1394700139470014,0.1394700139470014,0.13793103448275862,0.1394700139470014,0.1347708894878706,0.1,0.1,0.1,0.13793103448275862,0.012396181975951407,0.12,0,0.0,Green,4,1200.0,1200.0,1200.0
Colombia,santander,2014,Caturra,Natural / Dry,0.1303780964797914,0.13333333333333333,0.1347708894878706,0.1303780964797914,0.13333333333333333,0.12903225806451613,0.1,0.1,0.14992503748125938,0.11764705882352941,0.012396181975951407,0.0,0,0.0,,1,1550.0,1550.0,1550.0
Guatemala,"san lucas toliman, solola",2013,Bourbon,Washed / Wet,0.1303780964797914,0.1394700139470014,0.14285714285714285,0.13333333333333333,0.14285714285714285,0.14285714285714285,0.1,0.1,0.1,0.1364256480218281,0.012396181975951407,0.12,0,0.0,Green,5,1550.0,1550.0,1550.0
Guatemala,oriente,2012,Bourbon,Washed / Wet,0.14285714285714285,0.1364256480218281,0.13333333333333333,0.1364256480218281,0.14285714285714285,0.1364256480218281,0.1,0.1,0.1,0.1394700139470014,0.012396181975951407,0.11,0,0.0,Green,2,,,
Guatemala,oriente,2012,Bourbon,Washed / Wet,0.14285714285714285,0.13333333333333333,0.1364256480218281,0.1394700139470014,0.1394700139470014,0.1394700139470014,0.1,0.1,0.1,0.1364256480218281,0.012396181975951407,0.11,0,0.0,Green,3,,,
Colombia,,,,,0.1394700139470014,0.13793103448275862,0.14124293785310735,0.1347708894878706,0.14124293785310735,0.1347708894878706,0.1,0.1,0.1,0.13793103448275862,0.012396181975951407,0.18,0,0.0,,2,,,
Brazil,monte carmelo,2016,,,0.1364256480218281,0.13793103448275862,0.1364256480218281,0.14124293785310735,0.13192612137203166,0.13793103448275862,0.10718113612004287,0.1,0.1,0.1347708894878706,0.012410027302060065,0.11,0,0.0,Green,7,,,
Nicaragua,nueva segovia,2016,,,0.14124293785310735,0.13333333333333333,0.14285714285714285,0.13793103448275862,0.1347708894878706,0.14285714285714285,0.1,0.1,0.1,0.1364256480218281,0.012410027302060065,0.11,0,1.0,Green,0,,,
"Tanzania, United Republic Of",arusha,2014,Other,Washed / Wet,0.13793103448275862,0.14124293785310735,0.14124293785310735,0.1364256480218281,0.1364256480218281,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.012410027302060065,0.12,0,0.0,Bluish-Green,1,1400.0,1400.0,1400.0
Brazil,south of minas,2015,Bourbon,Semi-washed / Semi-pulped,0.1347708894878706,0.13793103448275862,0.1364256480218281,0.14285714285714285,0.14124293785310735,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.012410027302060065,0.0,0,0.0,Green,3,1200.0,1200.0,1200.0
Honduras,occidental,2014,Caturra,Washed / Wet,0.13333333333333333,0.1394700139470014,0.14285714285714285,0.1347708894878706,0.1364256480218281,0.14285714285714285,0.1,0.1,0.1,0.1394700139470014,0.012410027302060065,0.11,0,0.0,Green,5,1400.0,1400.0,1400.0
Guatemala,huehuetenango,2014,Bourbon,Natural / Dry,0.1394700139470014,0.1347708894878706,0.14641288433382138,0.13333333333333333,0.1394700139470014,0.13793103448275862,0.1,0.1,0.1,0.13793103448275862,0.012410027302060065,0.11,0,0.0,Green,5,1383.792,1383.792,1383.792
United States (Hawaii),,,,,0.1347708894878706,0.13192612137203166,0.13333333333333333,0.12626262626262627,0.1277139208173691,0.1277139208173691,0.11534025374855825,0.11534025374855825,0.10718113612004287,0.1277139208173691,0.012410027302060065,0.0,0,0.0,,0,,,
Colombia,,,,,0.14124293785310735,0.13793103448275862,0.14285714285714285,0.13333333333333333,0.14124293785310735,0.1364256480218281,0.1,0.1,0.1,0.1364256480218281,0.012410027302060065,0.0,0,0.0,,2,,,
Taiwan,taiwan,2017,Other,Natural / Dry,0.1394700139470014,0.1394700139470014,0.1394700139470014,0.1347708894878706,0.1394700139470014,0.13793103448275862,0.1,0.1,0.1,0.1394700139470014,0.012422360248447204,0.0,0,0.0,Blue-Green,0,50.0,50.0,50.0
Guatemala,santa rosa,2017,Caturra,Washed / Wet,0.1364256480218281,0.13793103448275862,0.14124293785310735,0.1394700139470014,0.13793103448275862,0.1394700139470014,0.1,0.1,0.1,0.13793103448275862,0.012422360248447204,0.1,0,0.0,Green,4,1500.0,1500.0,1500.0
Honduras,ocotepeque,2017,Catuai,Washed / Wet,0.13192612137203166,0.1364256480218281,0.14285714285714285,0.1394700139470014,0.1364256480218281,0.14124293785310735,0.1,0.1,0.1,0.14285714285714285,0.012422360248447204,0.11,0,0.0,Green,5,1650.0,1650.0,1650.0
Mauritius,chamarel (south west),2016,,,0.13793103448275862,0.13793103448275862,0.1394700139470014,0.1394700139470014,0.13793103448275862,0.1394700139470014,0.1,0.1,0.1,0.13793103448275862,0.012422360248447204,0.12,0,0.0,Green,0,280.0,280.0,280.0
Brazil,vale da grama,2016,Yellow Bourbon,Semi-washed / Semi-pulped,0.13793103448275862,0.1364256480218281,0.1394700139470014,0.13333333333333333,0.1364256480218281,0.13793103448275862,0.10718113612004287,0.1,0.1,0.1364256480218281,0.012422360248447204,0.11,0,0.0,Green,3,1250.0,1250.0,1250.0
Myanmar,pyin oo lwin,2015,Other,Washed / Wet,0.1394700139470014,0.1364256480218281,0.1394700139470014,0.1347708894878706,0.13793103448275862,0.14124293785310735,0.1,0.1,0.1,0.14124293785310735,0.012422360248447204,0.0,0,0.0,Green,2,3800.0,3800.0,3800.0
Guatemala,oriente,2014,Other,Washed / Wet,0.13333333333333333,0.1394700139470014,0.14641288433382138,0.13333333333333333,0.1394700139470014,0.1394700139470014,0.1,0.1,0.1,0.1394700139470014,0.012422360248447204,0.11,0,0.0,Green,3,1219.2,1219.2,1219.2
Brazil,mantiqueira de minas,2013,Yellow Bourbon,Semi-washed / Semi-pulped,0.1347708894878706,0.1347708894878706,0.14124293785310735,0.1364256480218281,0.1303780964797914,0.13333333333333333,0.10718113612004287,0.10718113612004287,0.1,0.1347708894878706,0.012422360248447204,0.1,0,0.0,None,10,1250.0,1250.0,1250.0
United States (Hawaii),kona,2013,Hawaiian Kona,Natural / Dry,0.1347708894878706,0.1364256480218281,0.1364256480218281,0.13192612137203166,0.13192612137203166,0.1347708894878706,0.11534025374855825,0.1,0.1,0.1394700139470014,0.012422360248447204,0.11,1,0.0,Green,0,,,
Guatemala,huehuetenango,2013,Bourbon,Washed / Wet,0.13333333333333333,0.13333333333333333,0.14285714285714285,0.1303780964797914,0.1394700139470014,0.14285714285714285,0.1,0.1,0.1,0.14992503748125938,0.012422360248447204,0.12,1,0.0,Green,1,1859.28,1859.28,1859.28
Mexico,zaragoza itundujia,2012,Typica,Washed / Wet,0.13793103448275862,0.13793103448275862,0.14124293785310735,0.1364256480218281,0.13793103448275862,0.1394700139470014,0.1,0.1,0.1,0.1394700139470014,0.012422360248447204,0.15,0,0.0,None,1,1450.0,1450.0,1450.0
Honduras,marcala,2016,,,0.13793103448275862,0.1347708894878706,0.14285714285714285,0.1347708894878706,0.1364256480218281,0.14285714285714285,0.1,0.1,0.1,0.14285714285714285,0.012434717731907486,0.1,0,0.0,Green,0,1450.0,1450.0,1450.0
Taiwan,南投國姓,2014,Typica,Washed / Wet,0.13192612137203166,0.1394700139470014,0.1394700139470014,0.1394700139470014,0.1394700139470014,0.1394700139470014,0.1,0.1,0.1,0.14285714285714285,0.012434717731907486,0.14,0,0.0,Green,0,600.0,600.0,600.0
El Salvador,"department of ahuachapan, municipality of apanecallamatepec mountain",2013,Bourbon,Washed / Wet,0.1364256480218281,0.1394700139470014,0.14124293785310735,0.14124293785310735,0.1364256480218281,0.1394700139470014,0.1,0.1,0.1,0.13793103448275862,0.012434717731907486,0.0,0,0.0,Green,1,1450.0,1450.0,1450.0
China,yunnan,2013,Other,Washed / Wet,0.13793103448275862,0.14124293785310735,0.13793103448275862,0.1394700139470014,0.1364256480218281,0.1394700139470014,0.1,0.1,0.1,0.1394700139470014,0.012434717731907486,0.17,0,0.0,Green,14,1700.0,1700.0,1700.0
